ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
475,20040116,20040128,20040123,17422,1,19,6,SO62193,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040116,20040128,20040123,14639,1,100,4,SO62211,3,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
594,20040117,20040129,20040124,22678,1,100,8,SO62240,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
594,20040117,20040129,20040124,24565,1,100,8,SO62241,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
475,20040117,20040129,20040124,11203,1,19,6,SO62256,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040118,20040130,20040125,26719,1,100,1,SO62298,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040118,20040130,20040125,27198,1,100,1,SO62302,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040118,20040130,20040125,19890,1,100,4,SO62309,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040118,20040130,20040125,14458,1,19,6,SO62310,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040118,20040130,20040125,27326,1,100,7,SO62325,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040119,20040131,20040126,17639,1,98,10,SO62352,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
594,20040120,20040201,20040127,15909,1,100,4,SO62442,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
594,20040122,20040203,20040129,14995,1,100,7,SO62537,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040123,20040204,20040130,15710,1,100,7,SO62587,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040123,20040204,20040130,13312,1,100,4,SO62613,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040124,20040205,20040131,13621,1,6,9,SO62632,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040124,20040205,20040131,20444,1,6,9,SO62671,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040124,20040205,20040131,14348,1,6,9,SO62692,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040126,20040207,20040202,14231,1,6,9,SO62758,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040126,20040207,20040202,14152,1,100,7,SO62790,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040126,20040207,20040202,16380,1,19,6,SO62800,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040127,20040208,20040203,12030,1,100,1,SO62858,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040128,20040209,20040204,20526,1,100,4,SO62940,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040129,20040210,20040205,19777,1,100,4,SO62964,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040129,20040210,20040205,24080,1,100,8,SO62976,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040129,20040210,20040205,14745,1,19,6,SO62981,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040129,20040210,20040205,12118,1,100,4,SO62984,6,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040129,20040210,20040205,15032,1,6,9,SO62989,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040129,20040210,20040205,17034,1,19,6,SO62997,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040130,20040211,20040206,12254,1,100,7,SO63015,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040201,20040213,20040208,11519,1,19,6,SO63304,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040201,20040213,20040208,24665,1,19,6,SO63312,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040201,20040213,20040208,11413,1,98,10,SO63344,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040202,20040214,20040209,17422,1,19,6,SO63401,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040203,20040215,20040210,11200,1,19,6,SO63431,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040203,20040215,20040210,11782,1,100,4,SO63432,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040203,20040215,20040210,12959,1,19,6,SO63449,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040203,20040215,20040210,18915,1,100,4,SO63450,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040203,20040215,20040210,13143,1,19,6,SO63472,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040204,20040216,20040211,11091,1,19,6,SO63516,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040204,20040216,20040211,21767,1,100,4,SO63519,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040204,20040216,20040211,18874,1,100,1,SO63520,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040205,20040217,20040212,14032,1,6,9,SO63605,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040207,20040219,20040214,15364,1,100,1,SO63728,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040208,20040220,20040215,14167,1,100,8,SO63767,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040208,20040220,20040215,26623,1,100,1,SO63802,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040209,20040221,20040216,12992,1,6,9,SO63825,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040209,20040221,20040216,14148,1,100,8,SO63832,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040209,20040221,20040216,18669,1,100,4,SO63846,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040210,20040222,20040217,19528,1,100,1,SO63902,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040210,20040222,20040217,14554,1,98,10,SO63915,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040211,20040223,20040218,28496,1,100,7,SO63971,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040211,20040223,20040218,17600,1,100,1,SO63990,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040212,20040224,20040219,14662,1,100,4,SO64035,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040213,20040225,20040220,21908,1,100,1,SO64082,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040214,20040226,20040221,11619,1,19,6,SO64131,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040214,20040226,20040221,19686,1,100,4,SO64139,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040215,20040227,20040222,12905,1,100,1,SO64211,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040215,20040227,20040222,20545,1,100,1,SO64212,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040215,20040227,20040222,14651,1,100,1,SO64213,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040215,20040227,20040222,24203,1,100,7,SO64241,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040218,20040301,20040225,26156,1,6,9,SO64382,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040218,20040301,20040225,19818,1,100,4,SO64399,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040218,20040301,20040225,14645,1,100,4,SO64424,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040219,20040302,20040226,20328,1,100,4,SO64482,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040219,20040302,20040226,13502,1,100,8,SO64497,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040219,20040302,20040226,12540,1,98,10,SO64501,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040220,20040303,20040227,17953,1,100,7,SO64563,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040220,20040303,20040227,20707,1,100,4,SO64608,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040221,20040304,20040228,18612,1,100,4,SO64638,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040221,20040304,20040228,11566,1,100,7,SO64645,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040222,20040305,20040229,16207,1,100,8,SO64677,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040223,20040306,20040301,18672,1,100,4,SO64751,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040223,20040306,20040301,18672,1,100,4,SO64751,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040223,20040306,20040301,18770,1,100,4,SO64752,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040223,20040306,20040301,16602,1,98,10,SO64757,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040224,20040307,20040302,12880,1,19,6,SO64814,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040225,20040308,20040303,21037,1,100,8,SO64862,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040225,20040308,20040303,13739,1,100,1,SO64878,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040225,20040308,20040303,15987,1,100,1,SO64886,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040225,20040308,20040303,20793,1,100,7,SO64893,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040226,20040309,20040304,13047,1,6,9,SO64901,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
594,20040226,20040309,20040304,17968,1,98,10,SO64906,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040226,20040309,20040304,24442,1,100,5,SO64910,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040227,20040310,20040305,11822,1,100,4,SO64948,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040227,20040310,20040305,17067,1,6,9,SO64961,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040227,20040310,20040305,19806,1,100,4,SO64977,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040227,20040310,20040305,19806,1,100,4,SO64977,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040227,20040310,20040305,22882,1,19,6,SO64979,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040228,20040311,20040306,14069,1,6,9,SO65028,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040228,20040311,20040306,28341,1,19,6,SO65043,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040229,20040312,20040307,12138,1,100,1,SO65127,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040229,20040312,20040307,11360,1,6,9,SO65150,3,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040301,20040313,20040308,21786,1,100,4,SO65349,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040302,20040314,20040309,15025,1,6,9,SO65402,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040302,20040314,20040309,14674,1,6,9,SO65403,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040302,20040314,20040309,18989,1,100,4,SO65415,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040302,20040314,20040309,17607,1,100,4,SO65416,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040302,20040314,20040309,15745,1,100,1,SO65419,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040302,20040314,20040309,21343,1,100,4,SO65447,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040303,20040315,20040310,17972,1,98,10,SO65463,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040303,20040315,20040310,13423,1,19,6,SO65473,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040303,20040315,20040310,21853,1,100,8,SO65482,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040304,20040316,20040311,15067,1,100,7,SO65512,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040304,20040316,20040311,17360,1,19,6,SO65539,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040306,20040318,20040313,17828,1,98,10,SO65637,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040308,20040320,20040315,17255,1,6,9,SO65746,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
594,20040308,20040320,20040315,15454,1,100,8,SO65756,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040310,20040322,20040317,13023,1,6,9,SO65887,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040310,20040322,20040317,12916,1,19,6,SO65900,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040310,20040322,20040317,12916,1,19,6,SO65900,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040310,20040322,20040317,28045,1,19,6,SO65904,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040311,20040323,20040318,22151,1,6,9,SO65957,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040311,20040323,20040318,14709,1,100,8,SO65962,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040311,20040323,20040318,28575,1,19,6,SO65972,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040311,20040323,20040318,18498,1,100,4,SO65974,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040311,20040323,20040318,13863,1,100,4,SO65979,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040311,20040323,20040318,27092,1,100,4,SO66009,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040313,20040325,20040320,12063,1,100,1,SO66096,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040313,20040325,20040320,18320,1,19,6,SO66102,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040313,20040325,20040320,16801,1,100,1,SO66110,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040314,20040326,20040321,21108,1,100,8,SO66162,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040314,20040326,20040321,20332,1,100,1,SO66168,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
594,20040315,20040327,20040322,16069,1,100,4,SO66242,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040316,20040328,20040323,20294,1,100,4,SO66281,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040316,20040328,20040323,16241,1,19,6,SO66284,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040316,20040328,20040323,13039,1,100,4,SO66297,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040317,20040329,20040324,15208,1,6,9,SO66319,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040317,20040329,20040324,26159,1,6,9,SO66322,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040318,20040330,20040325,11502,1,19,6,SO66375,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040318,20040330,20040325,20293,1,100,4,SO66390,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040318,20040330,20040325,18828,1,100,1,SO66391,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040319,20040331,20040326,26428,1,6,9,SO66439,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040319,20040331,20040326,18517,1,100,1,SO66461,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
594,20040320,20040401,20040327,15457,1,100,8,SO66521,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040320,20040401,20040327,13231,1,19,6,SO66525,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040321,20040402,20040328,16328,1,98,10,SO66579,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040321,20040402,20040328,15543,1,19,6,SO66614,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040322,20040403,20040329,14541,1,100,8,SO66651,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040322,20040403,20040329,14741,1,100,4,SO66684,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040322,20040403,20040329,14741,1,100,4,SO66684,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040323,20040404,20040330,23616,1,100,8,SO66709,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040323,20040404,20040330,19841,1,100,4,SO66735,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040323,20040404,20040330,23404,1,100,1,SO66757,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040324,20040405,20040331,19801,1,19,6,SO66790,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040325,20040406,20040401,26430,1,6,9,SO66835,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040325,20040406,20040401,18078,1,19,6,SO66847,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040326,20040407,20040402,17257,1,6,9,SO66886,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040327,20040408,20040403,11362,1,6,9,SO66950,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040327,20040408,20040403,15456,1,100,8,SO66956,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
475,20040327,20040408,20040403,20272,1,100,1,SO66970,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040327,20040408,20040403,19554,1,19,6,SO66988,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040327,20040408,20040403,23185,1,100,4,SO67008,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040328,20040409,20040404,12712,1,100,8,SO67024,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040328,20040409,20040404,22134,1,100,4,SO67037,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040328,20040409,20040404,19649,1,100,1,SO67040,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040328,20040409,20040404,24086,1,100,8,SO67053,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040328,20040409,20040404,15918,1,100,1,SO67065,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040328,20040409,20040404,17613,1,19,6,SO67069,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040329,20040410,20040405,27724,1,19,6,SO67103,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040329,20040410,20040405,19126,1,100,1,SO67105,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040329,20040410,20040405,18682,1,100,4,SO67107,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040330,20040411,20040406,14194,1,98,10,SO67179,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040330,20040411,20040406,12393,1,100,7,SO67181,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040330,20040411,20040406,17625,1,19,6,SO67184,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040330,20040411,20040406,13270,1,19,6,SO67185,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040401,20040413,20040408,25621,1,19,6,SO67371,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040401,20040413,20040408,15922,1,98,10,SO67374,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040401,20040413,20040408,18360,1,100,4,SO67403,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040401,20040413,20040408,25634,1,100,7,SO67413,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040402,20040414,20040409,17989,1,100,8,SO67432,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040403,20040415,20040410,17385,1,19,6,SO67540,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040403,20040415,20040410,14902,1,100,4,SO67545,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040404,20040416,20040411,18501,1,100,1,SO67637,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040405,20040417,20040412,26770,1,6,9,SO67648,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040405,20040417,20040412,19846,1,100,1,SO67667,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040405,20040417,20040412,18588,1,100,1,SO67669,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040406,20040418,20040413,13954,1,6,9,SO67699,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040406,20040418,20040413,20020,1,100,4,SO67718,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040406,20040418,20040413,20119,1,100,1,SO67719,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040406,20040418,20040413,23723,1,100,4,SO67756,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040407,20040419,20040414,26671,1,6,9,SO67771,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040407,20040419,20040414,17965,1,98,10,SO67775,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040407,20040419,20040414,20742,1,100,1,SO67796,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040407,20040419,20040414,14542,1,98,10,SO67801,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040408,20040420,20040415,22102,1,100,1,SO67863,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
